696,11,Zarkina on the Embankment of the streetѣ.
696,12,"They did not sleep yet, but sat with the same Agafya Pavlovna, and both knitted in a woolen stocking."
696,13,"Once I said, I conceived the privel, and on behalf of A.N."
696,14,Shklyaev and his about the strength of Zarkin early in the morning.
696,15,ѣhar vѣ Vyatka.
696,16,"Pavel Romanovich, Apparently, they were not at all surprised at the unexpected sentence nime, and the word was far, but at 4 o’clock in the morning, on their horses, get out Värka, and no later than 8 1/2 hours."
696,17,"will be in the office of the governor, wait for the arrival of the ruler of the office, Paul Nick."
696,18,"Shklyaeva, and exactly gains everything that Alex Alex Nick advised."
696,19,Shklyaev.
696,20,"After the governor’s address, we ride a horse to the telegraph and by 12 o’clock in the afternoon we BE Slobodskoy will have an urgent telegram from him or something else."
696,21,Long.
696,22,"After a while, a thought came to me, or I suspected that Pavel, Romanovich Zarkin was revived."
696,23,Al.N.
696,24,Shklyaev on the account
697,0,"of this plan, but they didn’t tell anyone, and many of them didn’t give a damn."
697,1,"But then I didn’t get there, more than once I managed it.etc."
697,2,Zarkin in the morning at 4 o’clock.
697,3,in the morning I went to Vyatka.
697,4,You are in the morning meeting of the Zemstvo assembly N.I.
697,5,Rossiҳin message A.N.
697,6,"Iklyaev that the Governor’s telegram has been received to hold the second election under the law, to elect the required staff."
697,7,Member of the Board.
697,8,A.N.
697,9,Shklyaev asked to postpone the election and announced telegrams before the breakfast break.
697,10,Tue 12 I / 2 hours.
697,11,the body of the gram ot Zarkin is still not.
697,12,"At breakfast, many Al.N."
697,13,lil to say: “What will we do if the telegram is late.
697,14,"Then, after the last man, persuade him not to run for today, but ask him to wait until tomorrow, but oh, what if the governor."
697,15,"If you refuse, then you better choose him, then leave it for Pletnev, and if Zarkin agrees with the governor, then we won’t elect to select tomorrow and Russia’s telegram that you couldn’t choose before — you want to. """
697,16,"eu and not slѣduet naznachenіya OPE governor, then an emergency SWAT nіi, or buduschіy god, mogut blackballed and run again for the same position.After breakfast, at 12 3/4, opening the meeting, A.I."
697,17,Rossi Gin announced the telegram of the governor and suggested 11.D.
697,18,"Kolesnikov, Koysin's relative: ""Do you want to run for members of the parliament?"""
697,19,"Tot agreed, he was elected 10 against 5."
697,20,Reach the line to the second.
697,21,"To the question: ""If you want to run for election,"" - This is to ask to break it up until tomorrow."
697,22,"B. this moment me the zemsky guard calls in corridors, I"
698,0,"got up from the table, vybyal BE corridors."
698,1,The peddler gives an urgent telegram.
698,2,"I tear, read: one word ""I agree."""
698,3,"And after me, A.N."
698,4,"Shklyaev, I showed him a telegram on the fly."
698,5,He instantly killed his place and sentence A.I.
698,6,"Rossiҳinӣ still continues to frighten that peasant Nina: ""Why do not you want to ward off today."
698,7,"Do you want to eat something to eat around."""
698,8,A.V.
698,9,Iklyaev to tell Rossikhin that he is apparently afraid that he is going to vote and ask for a note that there were no barkers today - one member is still unhappy.
698,10,So they telegraphed to the governor.
698,11,"Weeks later, through two Rossikhini, we asked the governor to appoint Pletnev, but he already showed him a paper that you were appointed Slobodskaya and the members of the board were P.R."
698,12,Zarkin on the third anniversary.
698,13,"Nobody expected this and didn’t guess that they had left a place for Zarnin on purpose - they didn’t have to scold one member of the board.Before the ballot, I recalled 1."
698,14,21.
698,15,"Plyusnina to the side and invited him to abstain from the ballot, because he wanted to vote."
698,16,"Although I personally will put him to bed for his election, but he won’t get any more money."
698,17,4. i.
698,18,"The Plyusnins thanked for the match and dismissed: “I know that I’m cursing to convict the peasants against me, but with your votes I have false votes and, in addition, 3 questionable ones."
698,19,"They communicated by putting AI balloons to the right, his ple is my nephew."
698,20,IIletnev and father Nikolai Vereshchagin.
698,21,"I’ll get 10 more, but if I get 8, then that’s enough. """
698,22,"I repeat that, according to my wishes, I don’t get more than 6 or 7, and therefore, as relatives, I warn him."
698,23,.
698,24,.
698,25,"The Pilyusnins nevertheless took a run at their own risk and won, just like Kazi"
699,0,"peace, six votes of your party and my seventh, and later said a lot: ""You kept your word, and the rest of the conversation was false, and it’s understandable: A."
699,1,1.
699,2,Rossikhin tried to keep one place for Pletnev.
699,3,Much had to be done before that to think and in no case to count on him and on the Pletnevsky ball.
699,4,"""After the election of the composition of the council, elections were held for three vowels of the provincial zemstvo."
699,5,Candidates for provincial vowels turned out to be four K.I.
699,6,Gromozovi and F.I.
699,7,"Kosini, as the former provincial vowels, is already a few suggestions and doesn’t appear from being elected to a new three-year period; then engineer D.A."
699,8,Bolaevsky and I.
699,9,One of the four will be zaballotirovan or must themselves withdraw their candidacy.
699,10,I have been eager to announce that I refuse.
699,11,"Bogaevskii from me was offered to run for many people, but to persuade me to refuse, or he can be voted on."
699,12,I denied that the old people had been provincial for many three years.
699,13,"vowels, neither to coax, nor * to vote on him, I do not agree."
699,14,"It must be taken from him, and I still have time to serve the provincial vowels."
699,15,In this way.
699,16,"Gromozov, Khoisin and Eogaevskiy were elected almost unanimously, but I did not run."
699,17,Next year.
699,18,K.I.
699,19,"Gromozov lost his qualification, because the former house he sold in Slobodskoy was sold by him, and he had to go out of the district and from the Berne vowels, and instead of him Slobodsky Zemst!"
699,20,- it took you before to choose the third provincial government for the remaining two years.
699,21,Denya and chose the Sloboda Zemsky Assembly unanimously.The first three years in the Slobodsky Zemsky assembly of my
700,0,service staff.
700,1,"the vowels split into two parties, as I wrote above, because of the election of the composition of the council."
700,2,City vowels headed by.
700,3,"They wanted to seize the Ivanovo governorate and take charge of zemstvo affairs, and A.N."
700,4,"Iklyaev, relying on the vowels of the peasants, managed to organize and did not give in."
700,5,"Because of this, stenosis aggravated, especially in Al.N."
700,6,Kіyaeva s. Willow novski m. The second burning issue is that we collected the past revaluation of the Vakhrushevsky factories and Bokovskago.
700,7,"Based on the one-year resolution of the Zemstvo: Agro assembly, Vakhrushevsky and Bokovskiy factories were reappraised according to the norms of the current moment of existing prices for construction materials in the current year."
700,8,"A lot of this and noisy argued in the folding commission, butby the majority recognized that once the old inventories were lost, there was no other way out, the Zemsky assembly agreed almost unanimouslymany commissions, accepted new assessments, and F.I."
700,9,"Koy blue poked for the rejection of new assessments before reassessing all the property to them of Sloboda district and the city according to the new norms, but for now they suggested that all property should be accepted in the amount of old assessments, included in the Zemsky books."
700,10,The meeting didn’t agree with us and suggested that we stay with the individual Yonіi and appeal against the establishment of the zemstvo assembly.
700,11,I did just that: I submitted a special opinion behind my sole signature.
700,12,"According to the reading of such a request, the zemstvo assembly, full name Koy xin said that on."
700,13,joins the motives stated in the special opinion and the message was written under me on the same my special opinion.
700,14,"According to the law, all resolutions of the zemstvo are examined by the provincial zemsky."
700,15,They are present under the chairmanship of the governor and are approved or canceled and returned unapproved to the same land.
701,0,The property for review in an emergency meeting or in the next regular county meeting.
701,1,"My particular opinion, without legal evidence and provincial zemstvo presence, was found to be unreasonable and unsubstantiated, without giving legal evidence, and then, upon the establishment of the Slobodsky zemstvo assembly, the governor was fully approved."
701,2,"According to the ethics of Novna, the otsnkam reported from Slobodsky surrounded the factories and the provincial Zen assembly."
701,3,All this was learned by the Vyatka lawyer and various lawyers.
701,4,"One of them, closely standing KYO zemstvo activity, having embarked on hunting for hares si Asfanasim Iztyich."
701,5,Vakhrushev !!!
701,6,"ъ, told him that the Sloboda Zeyskoe assembly had acted completely illegally and that it should be bled by the breeders in Senati."
701,7,Afanasy Ilyich informed CE of these conversations as a fellow on his hunt: with his father.
701,8,The old man instructed Nikolai Ilyich to travel to the village.
701,9,"Afanasiyem to this lawyer, to discuss in detail and ask him if he will undertake to protest and enter the Senate."
701,10,and negotiate with them.
701,11,"Orist said that they are not involved in advocacy, because they are members of the State Service, but are ready to write the rest because they see the outrageous illegal actions of the Slobodsky Zemstvo assembly and also the provincial Zemstvo assembly."
701,12,"rewarded and provided to determine for themselves, but the main conditions t!"
701,13,0 set - not to tell anyone who the writers of the Senate.
701,14,"Then he proposed, if he knew a lawyer from the VE Petersburg lawyer, to instruct him to come to the Senate.Upon his return from Vyatka, Nikolai Ilyich called all four of the factory owners Vakhruev and Bokov and explained everything."
702,0,They unanimously decided: to ask this lawyer to appeal to the Senate and to pay him one hundred rubles per plant for his work.
702,1,I now intentionally do not name the name of the lawyer: it is possible that he is still alive.
702,2,"A collective complaint from five breeders went to Petersburg., You Senates."
702,3,it was entrusted to a private lawyer who even served in the office of Se nata earlier.
702,4,They remunerated him and allocated one hundred rubles from the factory for expenses.
702,5,"In the Senate, the resolution of the zemstvo district of the nago and provincial assembly was canceled, indicating that the assessment should be carried out according to the standards approved by the zemstvo assembly and uniform for all property of the district and city."
702,6,"For the next year, Slobodskoye Zemsky was collected, taking into account the Senate’s instructions, some of them were excluded and again attracted these five breeders according to new records, and the rest had not time to reassess - they were recruited according to the old ones."
702,7,"We again, through the same lawyer, appealed to the Senate, and the Senate again from the government decreed the Zemstvos, sending a new indication."
702,8,I don’t remember now what the new motives were.
702,9,"On the third year, the Sloboda Zemsky assembly, on the basis of the Senate new indications, still made a correction and again fouled or according to new inventories."
702,10,"Our lawyer found some more irregularities and again lodged an appeal against the Senate, but some of the five breeders refused: I was tired of paying two lawyers a fee, and as soon as I cut off these moments coincided with the Japanese war, there were a lot of work at the factories, and I waved my hand - he refused to appeal against the Senate again, and from that moment were introduced, as to our factories, as well as to all the properties of the district and the city, new assessments."
703,0,"In the first year of my service as district vowels, in politics, I understood nothing and did not understand."
703,1,"At that time, Vyatka was already leaving, apart from provincial authorities, the private liberal newspaper Vyatka Rych."
703,2,"From this newspaper we learned that in St. Petersburg, the Minister of Internal Affairs should appoint new ministers, Prince Svyatopolk-Mirsky, and that many zemsky assemblies would send him invitations / for when they entered, they would speak, announcing a new political direction and spring."
703,3,I show A.V.
703,4,"I’m saying to the Ivanovo newspaper: “Should the Slobodsky Zemstvo also welcome the new minister?” Ivanovskii delightedly dismissed: “Be sure to follow, I will make a proposal, and you will support the peasants, the rest of the vowels, to support it.” Ivanovskiy composed a telegram, to make the proposal unexpectedly for the chairperson of the meeting, A.I."
703,5,": “Dare to elect a small commission, edit the telegram, or else to announce it.” A.N."
703,6,Shklyaev offers Min to leave for 10 to take a break and during the break to familiarize himself with the proposed Ivanovsky telegram.
703,7,"During the break, ov two Shklyaev crossed out the draft telegram and showed A.I."
703,8,"Rosh Sikhin, saying that in this form it can be accepted unanimously."
703,9,They asked A.V.
703,10,Ivanovskago.
703,11,"He unscrewed: ""If the crossed out words cause disagreement, then I do not insist on them, it would be better if the meeting was unanimous."
703,12,"""In the very first year of the next zemstvo assembly, according to the report of the zemstvo council, the daughter of Ivan Lukich Kolotov in Glazovskaya street, bought by the brothers Pyotr Iv, was bought by the zemstvo assembly."
703,13,and Ivan Eve.
703,14,"Alexandrovров, and the zemstvo bought this"
704,0,"a house from Aleksandrovy for 10,000 or 8,000 rubles."
704,1,"The courtyard of this house was in contact with the back side and the courtyards of the Zemstvo council, thus, the passage yard with."
704,2,Glazovskaya street on Rozhdestvenskaya street.
704,3,"The Zemsky government, buying this house, planned to open this Kolotovsky house in the upper floor of the Zemstvo pharmacy, and the apartment below was for the visitor of the pharmacy."
704,4,"And the place being vacated at the hospital, occupied to this day by the pharmacy, is determined for the former department - the former dryahlovskiy house."
704,5,"But the Zemstvo female doctor at the Sloboda Hospital, Ms. Turaeva, supported by the vowel doctor Zemstvo Ivanovskiy, insists that she should have a maternity hospital upstairs and provide a woman with a lower floor for Turaeva to have a woman , lived at the maternity ward."
704,6,The Zemstvo Government introduced this issue of questions at the time of the review of the Zemstvo assembly.
704,7,A.N.
704,8,"Shklyaev talked with us in advance, explaining that it was completely vague for a pharmacy and pharmacist there, it’s necessary to make a large extension to the Dryalov’s house, or to rent an apartment for the pharmacist, and there are very few puerperas in the maternity ward."
704,9,"Doctor Tu Raeva is seeking to occupy a maternity home for the maternity ward, so that, on a specious pretext, she should use the finished apartment."
704,10,"And if we give her a finished apartment, then the senior Zemsky doctor A.V."
704,11,"Ivanovsky will have to give an apartment day gi or an increase in salary, because he supports the date of Turaeva."
704,12,All this must be explained by the vowels of the peasants by us.
704,13,"The next day, considering this question at the Zemsky assembly, by a majority, vote the motion of Dr. Turaeva"
705,0,",: it was rejected and decided - at Kolotovskiy house."
705,1,"place a zemstvo pharmacy and about a visor, and in  dryakhlovskiy house."
705,2,transfer the maternity ward from the main building of the hospital.
705,3,Doctor.
705,4,Tu raeva remains in her private apartmentѣ.Be this day Turaeva iv.
705,5,"Slobodskogo through Perm, by rail, went to Moscow, and at the same time from Slobodskogo to Deterburg, also went by rail, through Perm - Mikhail Petrovich."
705,6,Onchukov.
705,7,"Turaeva met him in a carriage when driving from Vyatka to Perm, and told her project."
705,8,"a good maternity hospital in Kolotov’s house, but the government did not agree, and even now has secured it."
705,9,"Zemstvo assemblies, they completely disregard it, and therefore she considers herself insulted and submitting her resignation and leaving all the Slobodsky Zemstvos."
705,10,m.p.
705,11,"Onchukov from Perm, from the station, five telegrams are delivered to Slobodskaya: A.I."
705,12,"Rossikhin, A.N."
705,13,"Shklyaev, P.A."
705,14,"Vakhrushev, D.A."
705,15,Bogaevsky and K.L.
705,16,"Kuznetsu vu / manager Aleksandrovav /: ""Having read the arguments of Dr. Turaeva, I urge you to re-decide the resolution of the zemstvo assembly, to provide the Kolotovskiy house."
705,17,"A maternity leave, according to the project of Turaeva."
705,18,"Otherwise, she will leave the service in Sloboda Zemstvo."""
705,19,"Signed: Michael.In the morning, having come to the Zemstvo assembly, we showed telegrams to one another."
705,20,Shklyaev say many things: * Rossikhin and Bogaevskago have the same telegram.
705,21,"What do you think, whether to give in to us, to respect Turaev, for the sake of Onchukov’s intercession."
705,22,"* I disgusted that it makes no difference to me, it might be better to place a maternity hospital in such a good, bright home, but I am outraged by the insistence of doctors - to want to command Nagy"
706,0,"governing and nad zemsky gathering, and even with the support of the leader, all respected citizen, with threats."
706,1,"“If you give up now to them, you will not be happy, they will always insist on demanding everything that they think about, and therefore, in particular, threatening her, I, on the contrary, will ask you to hold on to the end of the initial decision."
706,2,"The peasants are peasants not to hand over, but how to look at these telegrams by A. I. Rossikhin and you yourself yourself."
706,3,"""Al N. from vtil that A.I."
706,4,"Rossiҳin is also outraged by Turaeva’s persistence and threats, “but I completely agree with your opinion and pass your words to you, and you will speak with F. I. Koysin and the other vowels, the question will most likely not be posed. """
706,5,"Appeared on assembled ie Bogaevskaya and Kuznetsov, recalled A.N."
706,6,"Shklyaev, showed telegrams."
706,7,"He explained to them: “To reconsider the question only if it would make sense, if you could secure the consent of the majority of the vowels for the satisfaction of the motion of Turaeva, but you yourself see the mood of the vowels, you can certainly say that rejecting the motion again, then what happens."
706,8,"Hit it on the cheek , she framed the second - and hit the second one."
706,9,"The full scandal will turn out, and even Onchukov would be scandalized - I wouldn’t want this, and A.I."
706,10,Russia probably doesn’t decide on this.
706,11,"If you take responsibility for favorable outcome, talk Rita B preds datelem sobranіya AI Rossixinym - maybe ognes on Vas Pona dѣyavshis, put back the Issues. """
706,12,"Bogaevsky said: ""I am the first year."
706,13,"I have a vowel, but you are much more experienced than me, if you say so, then I join your opinion, which is pretty much"
707,0,"a slap in the face, and there is another best to abstain."
707,1,"""So no one announced the telegram received and the review was sent."
707,2,"Onchukov metro to St. Petersburg, after the collection of Al.N."
707,3,"Shklya, he informed me in detail of the letter, asking him not to one-sidedly, and most importantly, he revealed the behind-the-scenes side of the course of the mystery of Turaeva and Ivanovskago.Upon returning from vacation, the doctor Turaeva filed a refusal of service with the Zemstvo administration and transferred the district zemstvo to A. Vyatsk, A.V."
707,4,"Ivanovskiy, having waited for the next meeting, should have received the next one from the launch and a scientific trip to Pirogovskii congress of doctors from all over Russia."
707,5,"One doctor is selected to travel to this country from the zemstvo zemstvo, and we are allocated 1000 rubles for the zemstvo we collected."
707,6,"This time, almost completely unanimously, they elected Dr. A.V."
707,7,"Ivanovskago, but when they began to run for him an appropriation of 1000 rubles."
707,8,"closed ballot, for the appropriation there were six votes, and against - 9 votes."
707,9,"The result was such a picture - come on, we don’t delay, and we won’t give you anything."
707,10,"When the result of the ballot was announced, Ivanovskiy changed his face, reddened and declared: ""I refuse from the post of Zemstvo doctor."""
707,11,"He got up from the table, went into the corridor."
707,12,"The other five people of his one-man team followed him into the corridor, whispered, put on fur coats and left the Zemstvo assembly at the Sloboda public club."
707,13,It was at 2 p.m.
707,14,The Chairperson calculated the remaining
708,0,"man, and for a legitimate quorum, at least two-thirds of the total composition of the zemstvo assembly, i.e."
708,1,"of the fifteen all members, the meeting should be in session not less than 10 people."
708,2,Chairman of the meeting A.I.
708,3,Rossikhin announced that the delay is declared interrupted until 7 o’clock.
708,4,in the evening.
708,5,"Gathering the evening at 7 o’clock, it turned out only the same 9 people - the law - there is no quorum, can not continue."
708,6,Rossiҳini consulted with Shkleev what to do.
708,7,"And it was known that the rest 6 so far have been in the club, they have had dinner there, drank tea and continue to sit, shutting themselves in a special room, discussing something.A.I."
708,8,"Rossiҳin called the zemstvo side, sent him to the club to invite the members of the meeting immediately to the meeting."
708,9,"If you don’t blow it in half an hour, then he would close the session of the meeting without finishing the meeting for the coming year and now immediately inform the governor of the telegra fom."
708,10,"After a quarter of an hour, a hundred rye returns, reporting what is coming from or: now, blow it."
708,11,"While the watchman went to the club, A.N."
708,12,"recalls me, Kosin and Zarkin and say: “Let’s eliminate this scandal, give him 1000 rubles, let him do it; we’re already satisfied with morality, but slap him in the face and aggravated it even more, showing greed: he jumped up and felt sorry, I would take away at his place a meeting with the opposite slap in the face, saying that I consider the scientific trip higher than material calculations, and therefore, at my own expense, then the Zemsky assembly would be completely embarrassed before the public mnemnem of the entire province."
708,13,"And now, if we give, then the public many will be against go. """
708,14,F.I.
708,15,"Koi Xin said, ""Peasants - peasants vowels will never agree"
709,0,"to give him a thousand rubles, and in my opinion to insist and persuade them and not cost them."
709,1,"""P. Zarkin said:"" I share Fedor Ivanovich’s look."
709,2,"""Both went away."
709,3,A.N.
709,4,"Shklyaev to say:"" How are you."
709,5,"I would advise you to give the oval better than 1,000 rubles."
709,6,"""I pointed out that"" my opinion is not to give, you have to be persistent to the end."
709,7,"But if you find it useful for the benefit and for the satisfaction of public opinion useful, then I join you."
709,8,"""After 10 minutes, after the watchman came out of the club all the other 6 vowels."
709,9,Chairman A.I.
709,10,Rossikhin announces the continuation of the commission.
709,11,A.N.
709,12,"Shklyaev to take a word from the chairman, refers to Dr. A.V."
709,13,Ivanovsky: “In the morning after the delivery there was a slight misunderstanding.
709,14,"We dispatched a business trip for the scientific Pirogovsky doctor’s visit, but there was no allocation for this trip."
709,15,"Of course, this is not correct and insensitive for Vasya, but sometimes it’s common I, as the chairman of the Zemstvo Council, ask you to take your refusal to perform the Zemstvo service, and your signature on a business trip is 1,000 rubles."
709,16,"If you agree, we will ask the Chairman of the Zemstvo assembly and all the vowels to re-vote. """
709,17,"Ivanovskiy, apparently, this is expected - distance and unscrewed: ""Well, I take my refusal back."""
709,18,A.I.
709,19,"Rossikhin addresses the meeting: “It is more convenient for the meeting members to re-ballot 1,000 rubles for the trip to Dr. Ivanovsky on Pirogovskiy congress.” Keep silent."
709,20,"- ""The age of women."
709,21,"I am running for a ballot of 1,000 rubles to Dr. A.V."
709,22,"Ivanovskaya at business trips to Pirogovskiy Szdzd."""
709,23,Silently all.
709,24,"go to the box, run for."
709,25,It turned out 8 balls for the assassination and 7 opposed.
709,26,Chairperson A.I.
709,27,Rossiҳin announces:
710,0,by a majority.
710,1,"8 votes against 7, 1000 rubles, allocated on."
710,2,"Thus, with just one vote, it seemed that the incident had been settled."
710,3,After the meeting A.V.
710,4,"Ivanovskiy left for the train, and while they were driving, he died in Slobodsky city doctor Konstantin Petrovich Kochkin."
710,5,"Upon returning from communication to Slobodskaya, doctors A.V."
710,6,"Ivanovskiy filed with the zemstvo administration the declaration of volume from the rate, i.e."
710,7,went to the zemstvo service and entered the city.
710,8,a doctorѣ at the place of Kochkin.
710,9,"At the same time, for various reasons and family reasons, the doctors of the Kholunitsky hospital and the Sokolovsk factory from the hospital left the Sloboda Zemstvo for various reasons and family reasons."
710,10,So in everything.
710,11,Slobodsky uѣzdѣ not a single zemstvo doctor was left.
710,12,"The Sloboda Zemstvo Government presented the public with local newspapers and metropolitan newspapers, addressed the general public with doctors, but there was no offer from anywhere."
710,13,"It turned out that when Ivanovsky was at Pirogovsky medical school / at the expense of the Zemstvo /, then in black colors there was salt."
710,14,Relation of the Sloboda Zemstvo Administration to Doctors.
710,15,"Turaeva both asked him and the companion of doctors to make an unofficial decision to declare the Slobodsky Zemstvo a boycott, so long as there is no change in the council, no doctor should go to the service of the Slobodsky Zemstvo, but he himself."
710,16,A.V.
710,17,"Ivanov Skіy had a great job as the city doctor of the city of Slobodsky And I in Slobodsky had his own tenement house and private city practice, lived comfortably, comfortably, and for his own pleasure and vanity, he belonged to the district zemstvo."
710,18,"vowel and city vowels, and honorary magistrates."
710,19,The Slobodsk Zemstvo Government repeatedly appealed to the Bernard Bernard with a request to provide such assistance to doctors
711,0," uzdѣ, but everything remained to no avail."
711,1,"On the last three years of this three-year period, Zemstvo is next dressed!"
711,2,E collected A.V.
711,3,"Ivanovskiy, uae not consisting of zemstvo doctors, but remaining zemstvo."
711,4,"vowel’s, please, bring to your charity a nullity about the conflict between him and the Turaeva regional council, which caused them to leave the zemstvo service, apparently encouraged by the comrades of the hospital, since all the others, from E lidarism, left the zemstvo service."
711,5,"Ivanovskiy, like orators, although provincial, speak beautifully and clearly."
711,6,"They were deliberately invited to the audience to listeners - like-minded people, between whom was the wife of a Sloboda city judge, Julia M. Lubnina."
711,7,"At the end of II rѣchi Ivanovskago, speaking half an hour later, Y. Lubnina applauded."
711,8,"But the chairman of the meeting, A.I."
711,9,"Rossi Kin, stopped her, saying that in the Zemsky assembly, the applause was unacceptable."
711,10,A.N.
711,11,Shklyaev far away short in those terms five minutes.
711,12,"The meeting decided: the explanation of Dr. Ivanovskago and the leader of the council, Shklyaev, should be taken into account and the incident considered to be completedѣ.At the end of the three-year tribunal, the district, zemstvo assembly of Yana is given the right to elect honorary justices of the peace for three years to participate in the remand of the zemsky commanders and to attend the departmental court of residence: given  uzd."
711,13,"At the same time, it is legal to state that persons no higher than average education can be elected zemstvo assembly only unanimously, and persons with higher education are considered elected who have received only an absolute majority."
711,14,One of the previous proposals F.I.
711,15,"to blue, choose unanimously, and also A.V."
711,16,"Ivanovskiy, before"
712,0,"the marching three-year-olds were elected an honorary magistrate.Electing this materially does not give anything, it only grants honor."
712,1,A person elected by you honorary justices of the peace is considered to be honored.
712,2,Ot all всего uzd.
712,3,How would the best face vi uzd.
712,4,"But besides that, since the elective State Duma and elective Zemstvos were members of the State Council, it was legalized that persons with a higher education, having a large land or property qualification, serving at the choice of zemstvo assemblies of at least three three-year candidates are included in the lists for the selection of the provincial."
712,5,zemstvo.
712,6,in the state council.
712,7,In this way.
712,8,"Ivanov is a Skye, having a small property qualification in kind at home, but their higher education, apparently, dreamed of supplementing the qualification with elective services, or the chairperson of the council, but this does not combine 150 with the service of the Zemstvo doctor and is not profitable financially."
712,9,Or he found that the most convenient for him three three-year-old run for honorary justices of the peace.
712,10,One three years old from the services.
712,11,"For the current three years, when questions were raised about the election of even justices of the peace, the chairman of the meeting, A.I.Rossikhin, asked all in turn, according to the list."
712,12,All vowels refuse.
712,13,"The turn came to Ivanovskago, He declares that he will not refuse, agree to run for, because he hoped from an E 15 vote and be sure to get at least 10."
712,14,They voted; It turned out to be selective and 9 chernyakov.
712,15,"Nobody expected a similar result, because no one agreed on vowels and peasants didn’t warn, and the peasants always elected to all unpaid posts and, on the contrary, tried to vote for any paid service."
712,16,"And here, see -"
713,0,"Well, they believed that the honorary justice of the peace was an especially large post, which was expensively paid, and in Ivanovskago they were very angry about the boycott of the doctors and put him in full."
713,1,"But, of course, Shklyaev, Rossiҳin, and others conscious, not his like-minded people, put him to the left."
713,2,"All this, of course, Iva Novskiy understood perfectly, and I should have seen for myself that his career with the Zemstvo was over, to calmly move away."
713,3,But A.V.
713,4,Ivanov sky did not give up.
713,5,"Six months later, there were new elections vowed by the city and property qualifications."
713,6,Shklyaev asked me to convey to my uncle Ivan and Il.T.
713,7,"Vakhrushev the invitation to go to the polls, although they themselves will not be balloted, but help to select the best vowels for the next summer."
713,8,The old people agreed and went.
713,9,"There was a choice of cabbage booths and landowners, and from the city."
713,10,Including the last and Ivanovo.
713,11,The result turned out to be selected: A.N.
713,12,"Shklyaev, A.P."
713,13,"Onchukov / in absentia /, engineer D.D."
713,14,"Bogaevsky, K.P."
713,15,"Kuznetsov, P.A."
713,16,"Plyusnin, M.M."
713,17,Dyachkov and P.L.
713,18,Popov.
713,19,"Ivanovskogo scored a lottery surprisingly shortly: from ""ten balls"" they get only one election, which, apparently, put him either Bogaevsky, or K.P."
713,20,"Kuznetsovyat, and the rest half of it was blackberries."
713,21,Uncle Ivan Timofeevich Vakhrushev was very resourceful and liked to play a trick.
713,22,"When they left the election meeting, they didn’t ladder down the courtyard next to IIvannon Petrovich."
713,23,Popov E. Uncle addresses to I.P.
713,24,"and say: ""In from Ivan Petrovich, I’m a village man, and even your doctor Odin got the ballot, and you, the townspeople, and your city doctor regretted putting the ball."
713,25,"Well, young people, we’ve tried to save a place for ourselves"
714,0,"and we, you old people, ate and came to the polls that we ourselves won’t be elected, but to our friends."
714,1,help get through.
714,2,So you shouldn’t bother your doctor.
714,3,"""Ivan Petro platunov naively believed that there really must be one ball Ivanov Timofeevich had from Ivanovskogo and calmly rejected:"" He has no time to deal with Zemsky affairs, he needs people to heal."
714,4,"Doctors — let the doctor’s doctor know it, for this we, the townspeople, pay him a salary."
714,5,"And there is a zemstvo’s land without it, good people - they’ll manage."
714,6,"”At that, A.V."
714,7,"Ivanovskago’s career on zemstvo activity finally stopped.On the first year of my trilogy to the Zemsky public, I accidentally got into a conversation with A.N."
714,8,"Shklyaev on account of the presentation of awards to the employees, because it’s three years, c. In 1902, our zemstvo assembly decided to submit to the Order of the Zemstvo Veterinary Doctor Kuchmin Skago for its 35-year-old public service."
714,9,"“But I have heard that 2 awards are presented not only to officials”, but to large factories even workers and rumored manufacturers themselves represent ki at the city with medals."
714,10,"But, as is the case."
714,11,"Can’t we take action, can’t we imagine ""awards"" at least those who serve more than 25 years. """
714,12,A.N.
714,13,"Shklyaev advised many, being in."
714,14,"Vyatka, go to the office of the governor, talk on this topic with."
714,15,"Pavlom Nikolaevich Shklyaev, famous that A.N."
714,16,"sent to him.At the very first trip to Vyatka, I went to the clerk’s office."
714,17,"Shklyaev, once said that I was on a private, personal cause, on the advice of Alexei Nikolaevich."
714,18,"Listen to me, Pavel Nicolae"
715,0,"Vich asked: “What, you supply supplies to the army."
715,1,"And, it seems, your factories exist for at least fifty years."
715,2,"* I unscrewed:“ Yes, we supply the army, and the factories exist since 1855."
715,3,"”It’s notes, saying that by the next my request he should prepare a draft of my application, I should bring him an additional note, giving him 5-6 questions and a list of whom I want to introduce and what kind of reward I will give them."
715,4,"Then they sit, in the office, to rewrite, I will kick in and immediately serve the governor."
715,5,"He hopes that to the New Year our employees ie receive medals.The end of three years, i.e."
715,6,"In 1905, I again, in my own way, was a chancellery of the governor."
715,7,"Pavel Nikola evich shklyaev addresses the following question: ""You tell me that brother, Alexey, is still a canine with doctors and the 9th month, tormented, sitting without doctors."""
715,8,I reject: “What can I do.
715,9,Don’t go with a bow.
715,10,To Ivanovsky and Turaeva.
715,11,"All the people are accepted, you know that support and the governor were forgiven, but to no avail, even the governors didn’tI didn’t have any power."
715,12,”Pavel Nikolaevich waved his hand:“ Our governors are not decisive and weak-minded.
715,13,"I warned him that he and himself could suffer through such doctors, but nothing was done."
715,14,Is it possible that Vasya didn’t find a man?
